Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,04:00,16 Seats available,08h 25m,INR 550,"3.6
13",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
Yatra Travels,NON A/C Seater/ Sleeper (2+1),19:30,02:20,29 Seats available,06h 50m,425,"4.3
6",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,03:20,33 Seats available,07h 05m,475,"3.8
8",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,03:50,20 Seats available,07h 50m,500,"3.1
15",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
Yatra Travels,A/C Seater / Sleeper (2+1),20:00,04:30,26 Seats available,08h 30m,525,"4.3
4",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
Drishti Travels,NON A/C Seater (2+1),17:30,03:00,21 Seats available,09h 30m,432,"3.3
9",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
Deep Travels,NON AC Seater / Sleeper 2+1,21:00,04:15,15 Seats available,07h 15m,INR 499,"3.9
22",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:30,24 Seats available,08h 15m,INR 500,"4.3
10",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
GURUNANAK TRAVELS,NON A/C Seater (2+1),19:00,03:00,20 Seats available,08h 00m,INR 500,"2.8
6",Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:15,03:45,27 Seats available,07h 30m,513,4.0,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
Sylvan DEE Transport,Non AC Seater (2+1),18:15,03:00,32 Seats available,08h 45m,INR 480,2.7,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
DESTINY TRAVELS,NON A/C Seater (2+1),18:45,01:30,32 Seats available,06h 45m,462,2.2,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
DESTINY TRAVELS,NON AC Seater / Sleeper 2+1,17:30,01:00,32 Seats available,07h 30m,493,2.2,Guwahati to Gohpur,https://www.redbus.in/bus-tickets/guwahati-to-gohpur
BAIKUNTHA TRAVELS (UNDER ASTC),VE A/C Seater / Sleeper (2+1),20:00,23:15,26 Seats available,03h 15m,479,3.2,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor
TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),20:15,01:15,35 Seats available,05h 00m,415,3.7,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,01:15,31 Seats available,04h 15m,495,4.1,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor
Nishigandha(Divya Tours & Travels),A/C Seater (2+1),21:15,00:30,28 Seats available,03h 15m,550,New,Guwahati to Kaliabor,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:00,06:15,16 Seats available,09h 15m,625,"4.3
218",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,06:15,27 Seats available,10h 30m,525,"4.1
89",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:50,06:00,32 Seats available,09h 10m,574,"4.3
32",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
AdYatra Travels,NON AC Seater/ Sleeper (2+1),20:30,06:15,21 Seats available,09h 45m,525,"4.6
64",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Deep Travels,NON AC Seater / Sleeper 2+1,19:30,05:00,22 Seats available,09h 30m,INR 549,"4.1
81",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
KIRAN TRAVELS,A/C Seater (2+1),21:20,06:15,24 Seats available,08h 55m,595,"4.1
237",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Yatra Travels,NON A/C Seater/ Sleeper (2+1),20:25,06:30,15 Seats available,10h 05m,525,"4.6
7",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,06:30,20 Seats available,09h 34m,475,"4.4
66",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:30,05:00,20 Seats available,09h 30m,550,"4.0
25",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Pranjit Travels (Under ASTC),Non AC Seater (2+1),20:45,06:30,25 Seats available,09h 45m,525,"4.0
40",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Swapna Super(Under ASTC),Non AC Seater (2+1),19:00,05:00,16 Seats available,10h 00m,540,"4.1
17",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),21:15,06:00,27 Seats available,08h 45m,575,"3.8
187",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,06:00,39 Seats available,09h 45m,540,"3.8
84",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,07:00,28 Seats available,10h 00m,625,"3.5
16",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Drishti Travels,NON A/C Seater (2+1),18:30,05:30,17 Seats available,11h 00m,540,"3.4
5",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Island Travels (Under ASTC),NON AC Seater / Sleeper 2+1,20:40,05:00,38 Seats available,08h 20m,575,3.6,North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:20,05:30,1 Seat available,09h 10m,475,"3.4
49",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Yatra Travels,NON A/C Seater (2+1),20:40,06:15,18 Seats available,09h 35m,525,"3.9
46",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),20:30,05:00,24 Seats available,08h 30m,570,"3.9
20",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:20,05:00,20 Seats available,08h 40m,540,"3.4
14",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Island Travels (Under ASTC),Non AC Seater (2+1),20:15,05:45,21 Seats available,09h 30m,500,"3.8
14",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
DESTINY TRAVELS,NON A/C Seater (2+1),18:30,04:15,12 Seats available,09h 45m,548,"2.5
12",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
DESTINY TRAVELS,NON A/C Seater (2+1),17:15,03:45,28 Seats available,10h 30m,556,2.5,North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Sylvan DEE Transport,Non AC Seater (2+1),19:15,05:00,20 Seats available,09h 45m,INR 600,1.9,North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Drishti Travels,NON A/C Seater (2+1),18:30,05:00,16 Seats available,10h 30m,540,"2.1
6",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,05:00,27 Seats available,10h 30m,INR 600,"2.9
16",North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30,04:45,4 Seats available,09h 15m,570,"3.6
188",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06:00,15 Seats available,08h 30m,INR 600,"4.3
10",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
Puja Transport,NON AC Seater / Sleeper 2+1,20:00,05:30,7 Seats available,09h 30m,585,"3.7
17",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
Puja Transport,Non AC Seater (2+2),20:00,06:00,14 Seats available,10h 00m,540,"2.5
14",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
J.S. Travels,Non AC Seater (2+1),20:30,06:30,32 Seats available,10h 00m,INR 550,"2.2
13",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,18 Seats available,06h 50m,INR 600,3.1,Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran
Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,05:30,24 Seats available,07h 15m,543,"3.1
4",Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran
DESTINY TRAVELS,NON A/C Seater (2+1),23:00,04:15,25 Seats available,05h 15m,465,"1.4
4",Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur
DESTINY TRAVELS,NON A/C Seater (2+1),23:45,04:15,25 Seats available,04h 30m,451,1.4,Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur
Drishti Travels,NON A/C Seater (2+1),18:30,03:00,17 Seats available,08h 30m,450,4.2,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Drishti Travels,NON A/C Seater (2+1),18:30,02:30,16 Seats available,08h 00m,450,"4.2
5",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,03:00,32 Seats available,08h 30m,INR 600,3.9,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),19:30,03:30,23 Seats available,08h 00m,450,3.5,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,05:00,27 Seats available,09h 15m,475,"3.3
15",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:20,03:30,34 Seats available,07h 10m,475,"3.8
5",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:20,03:00,20 Seats available,06h 40m,540,3.5,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON A/C Seater/ Sleeper (2+1),20:25,03:30,15 Seats available,07h 05m,505,3.9,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,04:30,21 Seats available,08h 00m,475,"4.3
11",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON A/C Seater (2+1),20:40,03:00,18 Seats available,06h 20m,475,"4.1
4",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Island Travels (Under ASTC),NON AC Seater / Sleeper 2+1,20:40,03:00,38 Seats available,06h 20m,525,3.5,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,03:00,21 Seats available,06h 04m,INR 590,"4.4
4",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,03:30,28 Seats available,06h 30m,525,3.9,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
DESTINY TRAVELS,NON A/C Seater (2+1),18:30,01:30,34 Seats available,07h 00m,INR 498.75,"1.5
7",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
KIRAN TRAVELS,A/C Seater (2+1),21:20,04:30,24 Seats available,07h 10m,578,"2.8
11",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Gogte Travels,NON A/C Sleeper (2+1),19:30,06:15,7 Seats available,10h 45m,INR 1199,"4.0
360",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),20:00,07:15,4 Seats available,11h 15m,INR 949,"4.2
292",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Travels,A/C Sleeper (2+1),20:15,07:00,6 Seats available,10h 45m,INR 1409,"4.3
285",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
AdIntrCity SmartBus,AC Sleeper (2+1),21:55,09:30,12 Seats available,11h 35m,INR 1525,4.4,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Anand Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:15,07:55,4 Seats available,10h 40m,INR 1399,"4.2
301",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),22:00,09:35,7 Seats available,11h 35m,INR 1803,"4.3
247",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,08:45,1 Seat available,10h 15m,INR 1999,"4.6
564",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:45,10:55,9 Seats available,11h 10m,1647,"4.4
474",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Anand Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,10:25,9 Seats available,10h 55m,INR 1499,"4.1
212",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,07:00,1 Seat available,10h 00m,INR 1438,"4.3
658",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,07:55,6 Seats available,10h 40m,INR 1728,"4.5
573",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Travels,Bharat Benz A/C Sleeper (2+1),21:05,08:30,5 Seats available,11h 25m,INR 1500,"4.2
684",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),23:00,10:00,15 Seats available,11h 00m,INR 1420,"4.4
17",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),23:35,10:15,10 Seats available,10h 40m,INR 1486,"4.4
340",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),22:15,08:45,6 Seats available,10h 30m,INR 1385,"4.3
100",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:30,09:30,5 Seats available,11h 00m,INR 2020,"4.1
304",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),21:30,07:30,7 Seats available,10h 00m,INR 1619,"4.4
62",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),23:00,10:00,8 Seats available,11h 00m,INR 1740,"4.2
498",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:30,09:35,6 Seats available,11h 05m,INR 1926,"4.1
383",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin Travel House (37),Bharat Benz A/C Sleeper (2+1),19:45,06:00,4 Seats available,10h 15m,INR 1110,"4.1
286",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Amrutyog,A/C Sleeper (2+1),22:05,09:30,5 Seats available,11h 25m,INR 1800,"4.4
518",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray National Express,NON A/C Sleeper (2+1),20:00,07:00,3 Seats available,11h 00m,INR 1390,"4.3
343",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:25,07:10,4 Seats available,10h 45m,INR 1892,"4.2
438",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Indumati Travels,A/C Sleeper (2+1),22:20,08:30,6 Seats available,10h 10m,1900,"4.2
371",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),22:15,08:45,3 Seats available,10h 30m,INR 1671,"4.2
276",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Travels,Non A/C Seater / Sleeper (2+1),21:15,09:40,3 Seats available,12h 25m,INR 950,"4.3
718",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Vip Yellows,A/C Sleeper (2+1),20:35,08:00,2 Seats available,11h 25m,INR 1530,"4.2
471",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,09:30,13 Seats available,11h 15m,INR 1820,"3.7
102",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi Empress Stellar,NON A/C Sleeper (2+1),21:00,08:00,11 Seats available,11h 00m,INR 999,"3.9
180",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi Queen Prime,A/C Sleeper (2+1),20:30,07:30,11 Seats available,11h 00m,INR 1199,"3.8
263",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:30,08:30,18 Seats available,11h 00m,INR 1870,"3.7
114",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Traveltime Travels (St.Christopher),Non AC Seater (2+2),20:00,07:00,15 Seats available,11h 00m,INR 700,"3.2
115",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Atmaram Gobus,NON A/C Sleeper (2+1),20:30,07:00,9 Seats available,10h 30m,INR 1400,"3.7
274",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi Queen Asta,A/C Sleeper (2+1),21:30,08:00,9 Seats available,10h 30m,INR 1199,"3.9
138",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),23:00,08:40,9 Seats available,09h 40m,INR 1499,"3.6
22",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),22:50,09:30,2 Seats available,10h 40m,INR 1180,"3.4
283",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Traveltime Travels (Kelkar),NON A/C Seater/ Sleeper (2+1),21:15,08:45,8 Seats available,11h 30m,INR 1000,"3.2
179",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:00,07:40,8 Seats available,10h 40m,INR 1796,"3.3
19",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
PSR Travels Goa,A/C Sleeper (2+1),23:45,09:30,2 Seats available,09h 45m,INR 1699,"3.4
105",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Atmaram Divine,NON A/C Sleeper (2+1),19:50,06:45,3 Seats available,10h 55m,INR 1550,"3.8
463",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Shreyash Travels,Bharat Benz A/C Sleeper (2+1),21:45,08:30,5 Seats available,10h 45m,1215,"3.7
280",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:45,08:45,3 Seats available,11h 00m,INR 2020,"3.3
126",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),00:15,10:15,8 Seats available,10h 00m,INR 1399,"3.2
98",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),22:15,09:00,2 Seats available,10h 45m,INR 1270,"3.4
6",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Travels,A/C Sleeper (2+1),20:15,07:45,7 Seats available,11h 30m,INR 1409,3.9,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin travel house,A/C Sleeper (2+1),23:59,10:45,6 Seats available,10h 46m,INR 1519,"3.5
62",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Travels (Manish),Non AC Seater (2+2),19:20,07:30,8 Seats available,12h 10m,INR 711,"2.9
144",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Hans Travels (I) Private Limited,A/C Sleeper (2+1),23:59,12:14,14 Seats available,12h 15m,INR 1100,"2.0
34",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin Travel House (39),A/C Sleeper (2+1),22:25,08:30,3 Seats available,10h 05m,INR 1619,"2.5
47",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Naik Travels (Syndicate),NON A/C Sleeper (2+1),22:05,09:00,7 Seats available,10h 55m,INR 1500,"2.5
16",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
VRL Travels,A/C Sleeper (2+1),23:30,09:45,3 Seats available,10h 15m,INR 1720,"2.6
61",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Traveltime Travels (St.Christopher),Non AC Seater (2+2),20:00,07:00,15 Seats available,11h 00m,INR 700,3.2,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gujarat Travels,AC Sleeper (2+1),23:55,10:40,13 Seats available,10h 45m,INR 1400,"2.6
13",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Kokan Holidays,NON A/C Seater Push Back (2+2),21:30,09:45,2 Seats available,12h 15m,INR 3000,"1.1
8",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),21:50,07:45,30 Seats available,09h 55m,INR 5000,3.9,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),00:20,10:15,30 Seats available,09h 55m,INR 5000,3.9,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
SAI BHAKTI HOLIDAYS,A/C Sleeper (2+1),21:10,07:45,30 Seats available,10h 35m,INR 5000,2.2,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,07:00,10 Seats available,12h 00m,INR 1200,"3.2
293",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,07:30,12 Seats available,09h 30m,INR 1020,"4.0
270",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,07:30,13 Seats available,10h 30m,INR 857,"4.4
697",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),18:00,06:15,14 Seats available,12h 15m,INR 1095,"4.0
242",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),17:00,05:00,11 Seats available,12h 00m,INR 1220,"4.2
267",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,06:15,10 Seats available,10h 15m,INR 900,"4.3
480",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,07:02,1 Seat available,09h 30m,INR 1299,"4.6
737",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,10:00,5 Seats available,11h 30m,INR 1280,"4.3
674",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),18:30,05:25,10 Seats available,10h 55m,INR 900,"4.6
386",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,07:45,12 Seats available,09h 30m,INR 925,"4.0
283",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06:45,9 Seats available,10h 15m,INR 600,"4.6
629",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,06:30,8 Seats available,10h 30m,INR 500,"4.5
855",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,07:45,5 Seats available,10h 15m,INR 900,"4.4
523",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,08:35,20 Seats available,12h 35m,INR 1000,"4.1
263",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:45,2 Seats available,09h 15m,INR 1250,"4.6
651",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),19:00,05:30,3 Seats available,10h 30m,INR 900,"4.4
368",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Amrutyog Travels,A/C Sleeper (2+1),20:00,07:22,20 Seats available,11h 22m,INR 900,"4.2
314",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
