Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
SHRI RAM TRAVELS,A/C Seater (2+2),10:00,15:00,43 Seats available,05h 00m,INR 249,2.5,Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Jaiswal Tour and Travels,A/C Sleeper (2+1),22:50,04:35,30 Seats available,05h 45m,INR 800,1.3,Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
Jaiswal Tour and Travels,A/C Sleeper (2+1),00:15,05:00,20 Seats available,04h 45m,INR 900,1.3,Bareilly (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/bareilly-to-delhi
UPSRTC - HMR0021,Ordinary Non AC Seater 2+3,00:01,05:30,52 Seats available,05h 29m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - HMR0029,Ordinary Non AC Seater 2+3,01:11,06:30,50 Seats available,05h 19m,INR 457,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - SBD0041,Janrath AC Seater 2+2,01:30,07:30,36 Seats available,06h 00m,INR 711,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - SRG0032,Ordinary Non AC Seater 2+3,03:15,10:00,52 Seats available,06h 45m,INR 439,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - SRG0188,Ordinary Non AC Seater 2+3,05:15,12:05,52 Seats available,06h 50m,INR 439,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - KSB0066,Janrath AC Seater 2+2,06:30,12:30,36 Seats available,06h 00m,INR 711,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - NCL0322,Ordinary Non AC Seater 2+3,06:45,12:31,52 Seats available,05h 46m,INR 457,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - ALM0136,Shatabdi AC Seater 2+2,07:00,13:30,37 Seats available,06h 30m,INR 720,"3.8
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0026,Ordinary Non AC Seater 2+3,07:30,14:00,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0028,Ordinary Non AC Seater 2+3,07:40,14:10,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - SRG0296,Ordinary Non AC Seater 2+3,07:45,14:35,52 Seats available,06h 50m,INR 439,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0030,Ordinary Non AC Seater 2+3,07:50,14:20,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0034,Ordinary Non AC Seater 2+3,08:10,14:40,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - GKD0002,Shatabdi AC Seater 2+2,08:15,13:30,41 Seats available,05h 15m,INR 668,"3.8
11",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0036,Ordinary Non AC Seater 2+3,08:20,14:50,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0351,Janrath AC Seater 2+3,09:00,15:30,48 Seats available,06h 30m,INR 628,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AYD0057,Ordinary Non AC Seater 2+3,09:12,16:10,52 Seats available,06h 58m,INR 416,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - ALM0002,Shatabdi AC Seater 2+2,09:13,14:30,37 Seats available,05h 17m,INR 668,"3.1
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0039,Pink Express AC Seater 2+2,10:02,16:00,41 Seats available,05h 58m,INR 668,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - ALM0050,Shatabdi AC Seater 2+2,10:10,15:30,37 Seats available,05h 20m,INR 668,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - ALM0052,Shatabdi AC Seater 2+2,10:32,15:50,37 Seats available,05h 18m,INR 668,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0003,Ordinary Non AC Seater 2+3,10:40,17:10,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0005,Ordinary Non AC Seater 2+3,10:50,17:20,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - STD0587,Janrath AC Seater 2+2,10:50,17:00,36 Seats available,06h 10m,INR 668,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0001,Ordinary Non AC Seater 2+3,10:52,16:50,52 Seats available,05h 58m,INR 457,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - MHB0233,Ordinary Non AC Seater 2+3,11:04,19:20,52 Seats available,08h 16m,INR 491,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0007,Ordinary Non AC Seater 2+3,11:10,17:40,52 Seats available,06h 30m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - CBG0220,Janrath AC Seater 2+2,11:15,16:30,36 Seats available,05h 15m,INR 668,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0016,Janrath AC Seater 2+2,11:16,17:01,36 Seats available,05h 45m,INR 618,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - CBG0216,Janrath AC Seater 2+2,11:45,18:30,36 Seats available,06h 45m,INR 618,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - UNG0009,Ordinary Non AC Seater 2+3,11:52,17:50,52 Seats available,05h 58m,INR 416,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0041,Janrath AC Seater 2+3,12:02,18:00,48 Seats available,05h 58m,INR 584,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - CBG0134,Janrath AC Seater 2+3,12:05,17:30,48 Seats available,05h 25m,INR 534,"1.3
6",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0017,Janrath AC Seater 2+3,12:16,18:01,48 Seats available,05h 45m,INR 534,"2.2
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - MHB0231,Rajdhani Non AC Seater 2+3,12:26,20:49,51 Seats available,08h 23m,INR 496,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - CBG0218,Janrath AC Seater 2+2,13:00,18:30,36 Seats available,05h 30m,INR 618,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - CBG0186,Janrath AC Seater 2+3,13:01,19:31,48 Seats available,06h 30m,INR 628,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0042,Janrath AC Seater 2+3,13:02,19:00,48 Seats available,05h 58m,INR 534,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - CBG0136,Janrath AC Seater 2+2,13:10,18:00,34 Seats available,04h 50m,INR 618,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0020,Janrath AC Seater 2+3,13:16,19:01,48 Seats available,05h 45m,INR 534,"2.6
5",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0265,Janrath AC Seater 2+3,14:00,20:30,48 Seats available,06h 30m,INR 534,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0021,Janrath AC Seater 2+3,14:00,20:01,48 Seats available,06h 01m,INR 552,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0262,Janrath AC Seater 2+3,14:00,21:00,48 Seats available,07h 00m,INR 628,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0013,Janrath AC Seater 2+2,14:14,19:30,36 Seats available,05h 16m,INR 618,"3.0
5",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AZN0032,Ordinary Non AC Seater 2+3,14:30,00:20,52 Seats available,09h 50m,INR 416,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0002,Pink Express AC Seater 2+2,14:30,20:30,41 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - HMR0031,Ordinary Non AC Seater 2+3,14:31,21:35,52 Seats available,07h 04m,INR 416,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0266,Janrath AC Seater 2+3,15:00,21:30,48 Seats available,06h 30m,INR 534,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0004,Janrath AC Seater 2+2,15:00,21:00,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0022,Janrath AC Seater 2+3,15:16,21:01,48 Seats available,05h 45m,INR 534,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0267,Janrath AC Seater 2+3,15:30,22:30,48 Seats available,07h 00m,INR 552,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - GKD0137,Shatabdi AC Seater 2+2,15:32,21:30,37 Seats available,05h 58m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - GKD0130,Shatabdi AC Seater 2+2,16:00,22:00,41 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0006,Pink Express AC Seater 2+2,16:00,22:00,41 Seats available,06h 00m,INR 720,"2.4
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - AWD0023,Janrath AC Seater 2+3,16:16,22:01,48 Seats available,05h 45m,INR 534,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0075,Pink Express AC Seater 2+2,17:01,23:01,41 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - GKD0139,Shatabdi AC Seater 2+2,17:02,23:00,37 Seats available,05h 58m,INR 720,"2.6
5",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - ALM0141,Shatabdi AC Seater 2+2,17:32,00:20,37 Seats available,06h 48m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - DOR0016,Janrath AC Seater 2+2,18:00,00:30,36 Seats available,06h 30m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0010,Janrath AC Seater 2+2,18:30,00:30,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0012,Janrath AC Seater 2+2,19:00,01:00,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0077,Janrath AC Seater 2+2,19:01,01:01,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - HMR0035,Ordinary Non AC Seater 2+3,19:11,02:15,52 Seats available,07h 04m,INR 417,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0014,Janrath AC Seater 2+2,19:30,01:30,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0016,Janrath AC Seater 2+2,20:00,02:00,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0079,Janrath AC Seater 2+2,20:01,02:01,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - MHB0247,Ordinary Non AC Seater 2+3,20:04,04:19,52 Seats available,08h 15m,INR 447,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0018,Janrath AC Seater 2+2,20:30,02:30,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0081,Janrath AC Seater 2+2,20:31,02:31,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0020,Janrath AC Seater 2+2,21:00,03:00,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0083,Janrath AC Seater 2+2,21:01,03:01,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - DOR0004,Rajdhani Non AC Seater 2+3,21:14,02:57,51 Seats available,05h 43m,INR 425,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - DOR0997,Rajdhani Non AC Seater 2+3,21:25,03:40,51 Seats available,06h 15m,INR 467,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0022,Janrath AC Seater 2+2,21:30,03:30,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0085,Janrath AC Seater 2+2,21:31,03:31,36 Seats available,06h 00m,INR 720,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - GKD0143,Janrath AC Seater 2+2,22:00,04:00,36 Seats available,06h 00m,INR 720,"3.5
9",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - STD0374,Ordinary Non AC Seater 2+3,22:15,06:04,52 Seats available,07h 49m,INR 440,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - RPN0025,Pink Express AC Seater 2+2,23:00,05:00,41 Seats available,06h 00m,INR 720,"1.7
7",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - MTH0021,Ordinary Non AC Seater 2+3,23:30,07:00,52 Seats available,07h 30m,INR 491,3.3,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
UPSRTC - VKS0416,Janrath AC Seater 2+3,23:55,06:30,48 Seats available,06h 35m,INR 522,"2.7
9",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
RSRTC - 192993,A/C Seater / Sleeper (2+1),05:00,10:15,20 Seats available,05h 15m,INR 736,3.6,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:45,33 Seats available,05h 46m,INR 799,"3.8
85",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:00,09:50,37 Seats available,05h 50m,INR 449,"4.0
39",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),04:30,10:30,29 Seats available,06h 00m,683,"5.0
11",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),01:50,06:30,24 Seats available,04h 40m,INR 1140,"4.5
10",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),05:00,10:10,33 Seats available,05h 10m,INR 999,"5.0
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Krishna Travels,A/C Seater/Sleeper (2+1),01:00,07:00,20 Seats available,06h 00m,INR 1099,"4.7
5",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),05:10,10:40,35 Seats available,05h 30m,INR 1499,"3.5
11",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),02:10,07:40,30 Seats available,05h 30m,INR 1399,"3.8
6",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),03:10,08:20,35 Seats available,05h 10m,INR 1199,"3.7
6",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,03:30,45 Seats available,06h 00m,INR 1000,"3.1
12",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),05:40,11:10,29 Seats available,05h 30m,INR 999,"3.5
8",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:40,05:30,32 Seats available,05h 50m,INR 1100,"3.4
6",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gola Bus Service,VE A/C Seater / Sleeper (2+1),04:15,09:30,34 Seats available,05h 15m,INR 1399,"3.6
5",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Sethi Yatra Company,A/C Seater / Sleeper (2+1),04:25,09:35,39 Seats available,05h 10m,580,"2.4
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Tourist Point,A/C Seater / Sleeper (2+2),05:30,10:55,38 Seats available,05h 25m,INR 598,"1.8
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Panwar Travels,A/C Seater / Sleeper (2+1),21:30,02:55,38 Seats available,05h 25m,INR 1180,"2.5
5",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),01:15,06:45,18 Seats available,05h 30m,INR 799,"2.3
5",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:15,11:00,18 Seats available,05h 45m,INR 1099,"1.9
7",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Kamla Travels,A/C Sleeper (2+1),06:30,11:30,21 Seats available,05h 00m,INR 399,"2.0
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),04:00,10:15,35 Seats available,06h 15m,956,"1.5
4",Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Laxmi holidays,VE A/C Seater / Sleeper (2+2),07:00,13:00,59 Seats available,06h 00m,INR 799,4.2,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),08:30,14:40,23 Seats available,06h 10m,INR 799,4.2,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:00,10:00,34 Seats available,06h 00m,INR 1109,4.2,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),05:20,11:30,40 Seats available,06h 10m,INR 999,4.2,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Laxmi holidays,VE A/C Seater / Sleeper (2+2),04:30,10:30,54 Seats available,06h 00m,INR 779,4.2,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),06:00,11:00,29 Seats available,05h 00m,INR 659,4.2,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),02:50,08:30,34 Seats available,05h 40m,INR 1203,4.2,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),06:20,12:10,46 Seats available,05h 50m,INR 1698,4.1,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Shobha Bus Service,A/C Sleeper (2+1),03:30,09:30,20 Seats available,06h 00m,INR 3000,New,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Safar Express,A/C Seater / Sleeper (2+2),03:00,08:30,48 Seats available,05h 30m,INR 1499,New,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Tiwari Tour and Travels,A/C Sleeper (2+1),04:45,09:45,36 Seats available,05h 00m,INR 2300,New,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Shree Rana Bai Travels,A/C Seater / Sleeper (2+1),05:30,10:20,30 Seats available,04h 50m,INR 999,New,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
KARNI KRIPA TOURS & TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),03:10,08:30,24 Seats available,05h 20m,INR 799,4.1,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
Gajraj bus service,A/C Seater / Sleeper (2+1),04:30,09:00,38 Seats available,04h 30m,INR 1299,3.9,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),02:00,07:30,26 Seats available,05h 30m,INR 699,3.9,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),02:30,10:00,11 Seats available,07h 30m,INR 799,3.9,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
PAL BUS(Patel Travels®),AC Sleeper (2+1),19:20,00:50,34 Seats available,05h 30m,INR 2475.24,3.8,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
GK Travels,A/C Seater/Sleeper (2+1),06:00,10:00,33 Seats available,04h 00m,1424,3.7,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),07:00,11:59,30 Seats available,04h 59m,INR 1499,3.7,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur
