Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
UFO Bus,A/C Sleeper (2+1),23:55,04:45,22 Seats available,04h 50m,752,4.1,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Kalpaka Travels 1,A/C Sleeper (2+1),23:59,04:30,27 Seats available,04h 31m,INR 800,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Cochin Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,05:05,21 Seats available,05h 06m,INR 567,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Arya Travels,A/C Sleeper (2+1),23:59,04:40,15 Seats available,04h 41m,INR 795,3.2,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,04:25,22 Seats available,04h 26m,INR 550,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Arya Travels,A/C Seater/Sleeper (2+1),23:59,04:40,24 Seats available,04h 41m,INR 545,3.2,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Sonia Travels,A/C Semi Sleeper (2+2),00:20,03:45,26 Seats available,03h 25m,INR 600,4.1,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:45,01:45,25 Seats available,04h 00m,INR 700,2.8,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Galaxy Tours,A/C Semi Sleeper (2+2),21:45,01:45,10 Seats available,04h 00m,INR 800,2.8,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
CGR Tranz,Volvo AC Seater (2+2),23:59,04:20,24 Seats available,04h 21m,INR 650,New,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
BLM Transports,A/C Sleeper (2+1),22:00,02:15,19 Seats available,04h 15m,1035,3.9,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
EMERALD TRAVELS,A/C Sleeper (2+1),22:10,01:25,20 Seats available,03h 15m,INR 1100,3.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Madhavi Travels,A/C Sleeper (2+1),22:20,02:15,14 Seats available,03h 55m,INR 999,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:45,02:15,18 Seats available,03h 30m,INR 850,3.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,02:25,3 Seats available,03h 20m,1049,3.8,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,02:45,24 Seats available,03h 15m,INR 1000,3.3,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
Madhavi Travels,A/C Sleeper (2+1),23:40,04:10,30 Seats available,04h 30m,INR 999,4.0,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
SG Travels,Bharat Benz A/C Sleeper (2+1),23:59,04:55,29 Seats available,04h 56m,INR 849,4.7,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
