Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
Gogte Travels,NON A/C Sleeper (2+1),19:30,06:15,7 Seats available,10h 45m,INR 1199,"4.0
360",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),20:00,07:15,4 Seats available,11h 15m,INR 949,"4.2
292",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Travels,A/C Sleeper (2+1),20:15,07:00,6 Seats available,10h 45m,INR 1409,"4.3
285",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
AdIntrCity SmartBus,AC Sleeper (2+1),21:55,09:30,12 Seats available,11h 35m,INR 1525,4.4,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Anand Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:15,07:55,4 Seats available,10h 40m,INR 1399,"4.2
301",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),22:00,09:35,7 Seats available,11h 35m,INR 1803,"4.3
247",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,08:45,1 Seat available,10h 15m,INR 1999,"4.6
564",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:45,10:55,9 Seats available,11h 10m,1647,"4.4
474",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Anand Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,10:25,9 Seats available,10h 55m,INR 1499,"4.1
212",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,07:00,1 Seat available,10h 00m,INR 1438,"4.3
658",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,07:55,6 Seats available,10h 40m,INR 1728,"4.5
573",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Travels,Bharat Benz A/C Sleeper (2+1),21:05,08:30,5 Seats available,11h 25m,INR 1500,"4.2
684",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),23:00,10:00,15 Seats available,11h 00m,INR 1420,"4.4
17",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),23:35,10:15,10 Seats available,10h 40m,INR 1486,"4.4
340",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),22:15,08:45,6 Seats available,10h 30m,INR 1385,"4.3
100",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:30,09:30,5 Seats available,11h 00m,INR 2020,"4.1
304",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),21:30,07:30,7 Seats available,10h 00m,INR 1619,"4.4
62",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),23:00,10:00,8 Seats available,11h 00m,INR 1740,"4.2
498",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:30,09:35,6 Seats available,11h 05m,INR 1926,"4.1
383",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin Travel House (37),Bharat Benz A/C Sleeper (2+1),19:45,06:00,4 Seats available,10h 15m,INR 1110,"4.1
286",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Amrutyog,A/C Sleeper (2+1),22:05,09:30,5 Seats available,11h 25m,INR 1800,"4.4
518",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray National Express,NON A/C Sleeper (2+1),20:00,07:00,3 Seats available,11h 00m,INR 1390,"4.3
343",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:25,07:10,4 Seats available,10h 45m,INR 1892,"4.2
438",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Indumati Travels,A/C Sleeper (2+1),22:20,08:30,6 Seats available,10h 10m,1900,"4.2
371",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,AC Sleeper (2+1),22:15,08:45,3 Seats available,10h 30m,INR 1671,"4.2
276",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Travels,Non A/C Seater / Sleeper (2+1),21:15,09:40,3 Seats available,12h 25m,INR 950,"4.3
718",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Vip Yellows,A/C Sleeper (2+1),20:35,08:00,2 Seats available,11h 25m,INR 1530,"4.2
471",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,09:30,13 Seats available,11h 15m,INR 1820,"3.7
102",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi Empress Stellar,NON A/C Sleeper (2+1),21:00,08:00,11 Seats available,11h 00m,INR 999,"3.9
180",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi Queen Prime,A/C Sleeper (2+1),20:30,07:30,11 Seats available,11h 00m,INR 1199,"3.8
263",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:30,08:30,18 Seats available,11h 00m,INR 1870,"3.7
114",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Traveltime Travels (St.Christopher),Non AC Seater (2+2),20:00,07:00,15 Seats available,11h 00m,INR 700,"3.2
115",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Atmaram Gobus,NON A/C Sleeper (2+1),20:30,07:00,9 Seats available,10h 30m,INR 1400,"3.7
274",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Laxmi Queen Asta,A/C Sleeper (2+1),21:30,08:00,9 Seats available,10h 30m,INR 1199,"3.9
138",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),23:00,08:40,9 Seats available,09h 40m,INR 1499,"3.6
22",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),22:50,09:30,2 Seats available,10h 40m,INR 1180,"3.4
283",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Traveltime Travels (Kelkar),NON A/C Seater/ Sleeper (2+1),21:15,08:45,8 Seats available,11h 30m,INR 1000,"3.2
179",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:00,07:40,8 Seats available,10h 40m,INR 1796,"3.3
19",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
PSR Travels Goa,A/C Sleeper (2+1),23:45,09:30,2 Seats available,09h 45m,INR 1699,"3.4
105",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Ashray Atmaram Divine,NON A/C Sleeper (2+1),19:50,06:45,3 Seats available,10h 55m,INR 1550,"3.8
463",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Shreyash Travels,Bharat Benz A/C Sleeper (2+1),21:45,08:30,5 Seats available,10h 45m,1215,"3.7
280",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:45,08:45,3 Seats available,11h 00m,INR 2020,"3.3
126",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),00:15,10:15,8 Seats available,10h 00m,INR 1399,"3.2
98",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),22:15,09:00,2 Seats available,10h 45m,INR 1270,"3.4
6",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Travels,A/C Sleeper (2+1),20:15,07:45,7 Seats available,11h 30m,INR 1409,3.9,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin travel house,A/C Sleeper (2+1),23:59,10:45,6 Seats available,10h 46m,INR 1519,"3.5
62",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gogte Travels (Manish),Non AC Seater (2+2),19:20,07:30,8 Seats available,12h 10m,INR 711,"2.9
144",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Hans Travels (I) Private Limited,A/C Sleeper (2+1),23:59,12:14,14 Seats available,12h 15m,INR 1100,"2.0
34",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Dolphin Travel House (39),A/C Sleeper (2+1),22:25,08:30,3 Seats available,10h 05m,INR 1619,"2.5
47",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Naik Travels (Syndicate),NON A/C Sleeper (2+1),22:05,09:00,7 Seats available,10h 55m,INR 1500,"2.5
16",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
VRL Travels,A/C Sleeper (2+1),23:30,09:45,3 Seats available,10h 15m,INR 1720,"2.6
61",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Traveltime Travels (St.Christopher),Non AC Seater (2+2),20:00,07:00,15 Seats available,11h 00m,INR 700,3.2,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Gujarat Travels,AC Sleeper (2+1),23:55,10:40,13 Seats available,10h 45m,INR 1400,"2.6
13",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Kokan Holidays,NON A/C Seater Push Back (2+2),21:30,09:45,2 Seats available,12h 15m,INR 3000,"1.1
8",Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),21:50,07:45,30 Seats available,09h 55m,INR 5000,3.9,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),00:20,10:15,30 Seats available,09h 55m,INR 5000,3.9,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
SAI BHAKTI HOLIDAYS,A/C Sleeper (2+1),21:10,07:45,30 Seats available,10h 35m,INR 5000,2.2,Pune to Goa,https://www.redbus.in/bus-tickets/pune-to-goa
Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,07:00,10 Seats available,12h 00m,INR 1200,"3.2
293",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,07:30,12 Seats available,09h 30m,INR 1020,"4.0
270",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,07:30,13 Seats available,10h 30m,INR 857,"4.4
697",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),18:00,06:15,14 Seats available,12h 15m,INR 1095,"4.0
242",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),17:00,05:00,11 Seats available,12h 00m,INR 1220,"4.2
267",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,06:15,10 Seats available,10h 15m,INR 900,"4.3
480",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,07:02,1 Seat available,09h 30m,INR 1299,"4.6
737",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,10:00,5 Seats available,11h 30m,INR 1280,"4.3
674",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),18:30,05:25,10 Seats available,10h 55m,INR 900,"4.6
386",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,07:45,12 Seats available,09h 30m,INR 925,"4.0
283",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,06:45,9 Seats available,10h 15m,INR 600,"4.6
629",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,06:30,8 Seats available,10h 30m,INR 500,"4.5
855",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,07:45,5 Seats available,10h 15m,INR 900,"4.4
523",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,08:35,20 Seats available,12h 35m,INR 1000,"4.1
263",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:45,2 Seats available,09h 15m,INR 1250,"4.6
651",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),19:00,05:30,3 Seats available,10h 30m,INR 900,"4.4
368",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Amrutyog Travels,A/C Sleeper (2+1),20:00,07:22,20 Seats available,11h 22m,INR 900,"4.2
314",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,07:00,11 Seats available,10h 30m,INR 900,"4.0
159",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
"National Travels,Goa",NON A/C Sleeper (2+1),19:00,06:20,4 Seats available,11h 20m,INR 800,"4.2
110",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Indumati Travels,A/C Sleeper (2+1),21:00,07:00,9 Seats available,10h 00m,903,"4.1
359",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,07:20,22 Seats available,13h 50m,INR 1000,"4.6
11",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),21:00,07:05,5 Seats available,10h 05m,INR 1208,"4.4
320",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Giroba Travels (Shree),A/C Sleeper (2+1),19:00,06:30,4 Seats available,11h 30m,INR 900,"4.6
18",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Zingbus Plus,VE A/C Sleeper (2+1),20:50,07:10,8 Seats available,10h 20m,1089,"4.5
224",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),19:30,05:40,4 Seats available,10h 10m,INR 1223,"4.5
298",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),18:00,06:10,6 Seats available,12h 10m,INR 1000,"4.3
149",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Gobus,NON A/C Sleeper (2+1),19:01,05:31,2 Seats available,10h 30m,INR 799,"4.2
319",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,05:30,6 Seats available,09h 50m,900,"4.2
251",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,06:33,19 Seats available,10h 30m,INR 900,"3.4
354",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,07:31,6 Seats available,10h 30m,INR 700,"3.4
339",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,06:30,7 Seats available,11h 30m,INR 500,"3.9
297",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,07:31,12 Seats available,10h 15m,INR 900,"3.8
332",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,06:45,2 Seats available,11h 00m,INR 700,"3.7
195",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Anand Ashray Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,09:20,29 Seats available,12h 20m,INR 1000,"3.5
357",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels ( Gogte ),A/C Sleeper (2+1),19:02,06:00,21 Seats available,10h 58m,INR 900,"3.8
46",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,01:00,3 Seats available,08h 30m,INR 1199,"3.9
135",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,08:00,14 Seats available,10h 00m,INR 1000,"3.8
138",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,06:30,13 Seats available,11h 00m,INR 900,"3.8
232",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,07:00,9 Seats available,11h 00m,INR 1000,"3.9
86",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:30,5 Seats available,10h 00m,INR 1000,"3.8
132",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:50,07:15,4 Seats available,10h 25m,INR 900,"3.6
32",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PSR Travels Goa,A/C Sleeper (2+1),19:15,06:00,4 Seats available,10h 45m,INR 999,"3.5
85",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,05:30,23 Seats available,11h 00m,INR 1000,"3.5
46",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,07:30,18 Seats available,09h 00m,INR 1099,"3.6
36",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Sharma Travels,A/C Sleeper (2+1),20:00,05:45,26 Seats available,09h 45m,INR 900,"3.0
8",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),18:30,06:55,12 Seats available,12h 25m,INR 1000,"3.7
44",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
VRL Travels,A/C Sleeper (2+1),19:30,06:30,6 Seats available,11h 00m,INR 1200,"3.7
55",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,03:30,12 Seats available,11h 00m,INR 1000,"2.8
39",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Travels,NON A/C Seater (2+2),16:45,05:35,24 Seats available,12h 50m,INR 500,"2.3
117",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,08:31,17 Seats available,10h 00m,INR 1099,"2.7
32",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Vishal),Non AC Seater (2+2),18:10,06:05,17 Seats available,11h 55m,INR 600,"2.4
14",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Patil Travels,A/C Sleeper (2+1),16:30,04:30,12 Seats available,12h 00m,INR 900,"2.7
12",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,08:40,25 Seats available,13h 10m,INR 1000,"2.5
9",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
AAINATH TRAVELS,A/C Seater / Sleeper (2+1),21:30,06:30,24 Seats available,09h 00m,INR 699,"1.2
16",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:30,17 Seats available,10h 00m,INR 1000,"2.4
7",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,07:00,22 Seats available,10h 00m,INR 925,4.0,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PVS Tours and Travels,A/C Sleeper (2+1),20:00,06:00,20 Seats available,10h 00m,INR 1000,"4.9
9",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Manish Roshan Travels,A/C Sleeper (2+1),19:00,06:30,27 Seats available,11h 30m,INR 900,"2.8
13",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Jolly Tours and Travels,VE A/C Sleeper (2+1),17:30,04:45,4 Seats available,11h 15m,1080,"2.6
5",Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
PVS Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,06:00,36 Seats available,10h 00m,INR 4000,3.5,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Kokan Holidays,NON A/C Sleeper (2+1),18:02,06:00,32 Seats available,11h 58m,INR 3000,1.8,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Kokan Holidays - Muskan,NON A/C Sleeper (2+1),16:30,04:43,32 Seats available,12h 13m,INR 3000,1.8,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
Amrutyog Travels,NON A/C Sleeper (2+1),19:00,08:00,36 Seats available,13h 00m,INR 5000,,Goa to Pune,https://www.redbus.in/bus-tickets/goa-to-pune
IntrCity SmartBus,AC Sleeper (2+1),19:40,10:15,8 Seats available,14h 35m,INR 1652,"4.4
448",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
IntrCity SmartBus,AC Sleeper (2+1),17:15,08:45,6 Seats available,15h 30m,INR 1539,"4.4
458",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Global Travel Agency (GTA),A/C Sleeper (2+1),17:50,11:35,10 Seats available,17h 45m,INR 1500,"4.0
142",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:00,10:55,9 Seats available,16h 55m,1621,"4.5
458",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
IntrCity SmartBus,AC Sleeper (2+1),16:45,08:45,3 Seats available,16h 00m,INR 1857,"4.5
448",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shubham Saijyoti Travels,A/C Sleeper (2+1),19:30,11:30,2 Seats available,16h 00m,INR 1500,"4.4
36",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),16:40,07:30,7 Seats available,14h 50m,INR 1619,"4.0
272",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (37),Bharat Benz A/C Sleeper (2+1),17:00,06:00,4 Seats available,13h 00m,INR 1210,"4.4
290",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Zingbus Plus,VE A/C Sleeper (2+1),20:00,11:55,3 Seats available,15h 55m,2126,"4.4
605",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Atmaram Manish Travels,A/C Sleeper (2+1),16:50,09:15,3 Seats available,16h 25m,INR 1400,"4.1
26",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin travel house,Bharat Benz A/C Sleeper (2+1),21:30,13:15,20 Seats available,15h 45m,INR 1719,"3.9
116",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (40),Bharat Benz A/C Sleeper (2+1),20:00,13:15,13 Seats available,17h 15m,INR 1519,"3.2
163",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Mascot Travels(M.Dev),A/C Sleeper (2+1),17:30,10:45,12 Seats available,17h 15m,INR 1400,"3.8
245",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Travels National,A/C Sleeper (2+1),18:00,10:55,3 Seats available,16h 55m,INR 1599,"3.9
103",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Mascot Travels(M.Dev),A/C Sleeper (2+1),19:00,12:00,16 Seats available,17h 00m,INR 1400,"3.6
153",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Naik Travels (Syndicate),NON A/C Sleeper (2+1),19:30,09:00,7 Seats available,13h 30m,INR 1400,"3.1
137",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin travel house,A/C Sleeper (2+1),17:45,10:45,5 Seats available,17h 00m,INR 1519,"3.7
141",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Travels National,NON A/C Sleeper (2+1),19:25,09:45,1 Seat available,14h 20m,INR 1499,"3.9
123",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shubham Vailankanni Travels,VE A/C Sleeper (2+1),21:00,12:35,4 Seats available,15h 35m,INR 1800,"3.3
208",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Konkan Travels Mujawar,NON A/C Sleeper (2+1),18:50,11:45,1 Seat available,16h 55m,INR 1249,"3.7
22",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Naik Tours And Travels,NON A/C Sleeper (2+1),16:35,06:45,1 Seat available,14h 10m,INR 1400,"3.8
85",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),17:20,10:15,5 Seats available,16h 55m,INR 1399,"3.4
157",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Dolphin Travel House (39),A/C Sleeper (2+1),16:35,08:30,1 Seat available,15h 55m,INR 1619,"3.3
199",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Abhishek Vishal Travels,A/C Sleeper (2+1),16:35,08:40,9 Seats available,16h 05m,INR 1499,"3.5
17",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),18:00,10:15,30 Seats available,16h 15m,INR 5000,3.9,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Shivrameshwar Bane Tours & Travels,A/C Sleeper (2+1),16:35,07:45,30 Seats available,15h 10m,INR 5000,3.9,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
Atmaram Manish Travels,A/C Sleeper (2+1),16:50,09:05,3 Seats available,16h 15m,INR 1400,"3.9
16",Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa
