Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
TGSRTC - 9633,Super Luxury (Non AC Seater 2+2 Push Back),06:20,13:20,5 Seats available,07h 00m,INR 442,"3.8
16",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 9635,Super Luxury (Non AC Seater 2+2 Push Back),06:20,14:20,7 Seats available,08h 00m,INR 442,"3.5
26",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 9607,Super Luxury (Non AC Seater 2+2 Push Back),06:25,14:40,1 Seat available,08h 15m,INR 442,"4.3
39",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1248,Rajdhani (AC Semi Sleeper 2+2),07:00,14:00,15 Seats available,07h 00m,INR 524,"4.3
71",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1240,Rajdhani (AC Semi Sleeper 2+2),07:00,13:00,7 Seats available,06h 00m,INR 524,"4.0
58",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1944,Deluxe (Non AC Seater 2+2),07:20,15:35,23 Seats available,08h 15m,INR 390,"2.8
7",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1364,Super Luxury (Non AC Seater 2+2 Push Back),08:40,15:40,15 Seats available,07h 00m,INR 442,"3.9
28",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1258,Rajdhani (AC Semi Sleeper 2+2),09:00,15:00,18 Seats available,06h 00m,INR 524,"4.0
65",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1351,Super Luxury (Non AC Seater 2+2 Push Back),09:20,16:20,16 Seats available,07h 00m,INR 442,"4.5
21",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 9496,Deluxe (Non AC Seater 2+2),09:40,18:00,14 Seats available,08h 20m,INR 390,"4.1
20",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 9639,Super Luxury (Non AC Seater 2+2 Push Back),09:40,16:40,20 Seats available,07h 00m,INR 442,"3.0
14",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1272,Rajdhani (AC Semi Sleeper 2+2),10:00,16:00,20 Seats available,06h 00m,INR 524,"4.3
65",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1245,Super Luxury (Non AC Seater 2+2 Push Back),11:00,18:00,23 Seats available,07h 00m,INR 442,"3.8
12",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 8273,Super Luxury (Non AC Seater 2+2 Push Back),11:10,16:50,21 Seats available,05h 40m,INR 442,"2.5
8",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1236,Super Luxury (Non AC Seater 2+2 Push Back),11:20,18:20,29 Seats available,07h 00m,INR 442,"2.9
17",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 9637,Super Luxury (Non AC Seater 2+2 Push Back),11:40,18:40,23 Seats available,07h 00m,INR 442,"4.2
18",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1274,Rajdhani (AC Semi Sleeper 2+2),12:00,18:00,29 Seats available,06h 00m,INR 524,"3.9
74",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1288,Super Luxury (Non AC Seater 2+2 Push Back),12:20,19:20,31 Seats available,07h 00m,INR 442,"3.5
12",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1276,Rajdhani (AC Semi Sleeper 2+2),13:00,19:00,30 Seats available,06h 00m,INR 524,"3.3
39",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 8275,Super Luxury (Non AC Seater 2+2 Push Back),13:30,19:10,24 Seats available,05h 40m,INR 442,4.0,Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1278,Super Luxury (Non AC Seater 2+2 Push Back),13:40,20:20,23 Seats available,06h 40m,INR 442,"4.4
16",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 9616,Super Luxury (Non AC Seater 2+2 Push Back),13:40,21:20,22 Seats available,07h 40m,INR 442,"3.4
30",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1282,Rajdhani (AC Semi Sleeper 2+2),14:00,20:00,20 Seats available,06h 00m,INR 524,"4.3
64",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 8271,Super Luxury (Non AC Seater 2+2 Push Back),14:20,20:00,27 Seats available,05h 40m,INR 442,"4.0
20",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 9618,Super Luxury (Non AC Seater 2+2 Push Back),14:25,22:20,7 Seats available,07h 55m,INR 442,"3.9
27",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1260,Super Luxury (Non AC Seater 2+2 Push Back),14:40,21:40,11 Seats available,07h 00m,INR 442,"3.5
23",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1964,Deluxe (Non AC Seater 2+2),15:00,22:15,31 Seats available,07h 15m,INR 390,"4.0
15",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1266,Super Luxury (Non AC Seater 2+2 Push Back),15:45,23:00,14 Seats available,07h 15m,INR 442,"3.9
61",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 4322,Super Luxury (Non AC Seater 2+2 Push Back),19:45,08:00,25 Seats available,12h 15m,INR 442,"4.5
27",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1254,Super Luxury (Non AC Seater 2+2 Push Back),20:10,08:30,15 Seats available,12h 20m,INR 442,"4.1
38",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1252,Super Luxury (Non AC Seater 2+2 Push Back),20:15,08:30,27 Seats available,12h 15m,INR 442,"4.0
39",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1280,Super Luxury (Non AC Seater 2+2 Push Back),20:45,08:00,16 Seats available,11h 15m,INR 442,"3.8
55",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1045,Rajdhani (AC Semi Sleeper 2+2),21:30,08:30,21 Seats available,11h 00m,INR 524,4.0,Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1250,Super Luxury (Non AC Seater 2+2 Push Back),21:45,08:30,10 Seats available,10h 45m,INR 442,"4.2
72",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1256,Super Luxury (Non AC Seater 2+2 Push Back),21:45,08:35,2 Seats available,10h 50m,INR 442,"4.5
85",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 1286,Super Luxury (Non AC Seater 2+2 Push Back),22:30,08:30,11 Seats available,10h 00m,INR 442,"3.8
127",Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam
TGSRTC - 7001,e-SUP LUXURY (2+2),01:00,04:00,33 Seats available,03h 00m,INR 283,"4.5
11",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 9508,Rajdhani (AC Semi Sleeper 2+2),01:20,04:35,31 Seats available,03h 15m,INR 343,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7475,Super Luxury (Non AC Seater 2+2 Push Back),01:40,04:40,27 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7150,RAJDHANI (A.C. Semi Sleeper),01:45,04:45,37 Seats available,03h 00m,INR 343,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7375,Super Luxury (Non AC Seater 2+2 Push Back),01:55,04:55,23 Seats available,03h 00m,INR 283,"3.9
4",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7003,e-SUP LUXURY (2+2),02:00,05:00,36 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7005,e-SUP LUXURY (2+2),02:50,05:50,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7007,e-SUP LUXURY (2+2),03:10,06:10,35 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7009,e-SUP LUXURY (2+2),03:30,06:30,35 Seats available,03h 00m,INR 283,"3.5
11",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7011,e-SUP LUXURY (2+2),04:00,07:00,34 Seats available,03h 00m,INR 283,"3.8
19",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7013,e-SUP LUXURY (2+2),04:30,07:30,36 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7015,e-SUP LUXURY (2+2),05:00,08:00,34 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7017,e-SUP LUXURY (2+2),05:20,08:20,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7306,Super Luxury (Non AC Seater 2+2 Push Back),05:30,08:30,24 Seats available,03h 00m,INR 283,"4.4
9",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7019,e-SUP LUXURY (2+2),05:40,08:40,31 Seats available,03h 00m,INR 283,"2.3
16",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7104,Super Luxury (Non AC Seater 2+2 Push Back),05:45,08:45,26 Seats available,03h 00m,INR 283,"4.7
10",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7110,Rajdhani (AC Semi Sleeper 2+2),06:00,09:00,31 Seats available,03h 00m,INR 343,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7343,Super Luxury (Non AC Seater 2+2 Push Back),06:15,09:45,22 Seats available,03h 30m,INR 283,"3.9
8",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7021,e-SUP LUXURY (2+2),06:20,09:20,33 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7338,Super Luxury (Non AC Seater 2+2 Push Back),06:25,09:25,31 Seats available,03h 00m,INR 283,"4.0
29",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7143,Super Luxury (Non AC Seater 2+2 Push Back),06:30,10:00,32 Seats available,03h 30m,INR 283,"3.9
6",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7023,e-SUP LUXURY (2+2),06:40,09:40,36 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7340,Super Luxury (Non AC Seater 2+2 Push Back),06:55,09:55,31 Seats available,03h 00m,INR 283,"4.3
13",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7025,e-SUP LUXURY (2+2),07:00,10:00,35 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7353,Super Luxury (Non AC Seater 2+2 Push Back),07:10,10:35,31 Seats available,03h 25m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7027,e-SUP LUXURY (2+2),07:40,10:40,31 Seats available,03h 00m,INR 283,"4.1
21",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7357,Super Luxury (Non AC Seater 2+2 Push Back),07:55,11:05,31 Seats available,03h 10m,INR 283,"3.1
4",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 9502,Rajdhani (AC Semi Sleeper 2+2),08:00,11:15,30 Seats available,03h 15m,INR 343,"4.8
24",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7029,e-SUP LUXURY (2+2),08:20,11:20,31 Seats available,03h 00m,INR 283,"3.2
25",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7112,RAJDHANI (A.C. Semi Sleeper),08:30,11:30,30 Seats available,03h 00m,INR 343,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7031,e-SUP LUXURY (2+2),08:40,11:40,31 Seats available,03h 00m,INR 283,"4.3
24",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7386,Super Luxury (Non AC Seater 2+2 Push Back),09:05,12:05,31 Seats available,03h 00m,INR 283,"1.5
4",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 9500,RAJDHANI (A.C. Semi Sleeper),09:20,12:25,31 Seats available,03h 05m,INR 343,"3.9
12",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7033,e-SUP LUXURY (2+2),09:40,12:40,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7268,Super Luxury (Non AC Seater 2+2 Push Back),09:45,12:50,31 Seats available,03h 05m,INR 283,"4.6
6",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7114,RAJDHANI (A.C. Semi Sleeper),10:00,13:00,30 Seats available,03h 00m,INR 343,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7035,e-SUP LUXURY (2+2),10:20,13:20,31 Seats available,03h 00m,INR 283,"4.1
27",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7467,RAJDHANI (A.C. Semi Sleeper),11:00,14:05,28 Seats available,03h 05m,INR 343,"4.2
10",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7037,e-SUP LUXURY (2+2),11:00,14:00,36 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7320,Super Luxury (Non AC Seater 2+2 Push Back),11:10,14:10,31 Seats available,03h 00m,INR 283,"3.7
10",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7039,e-SUP LUXURY (2+2),11:40,14:40,40 Seats available,03h 00m,INR 283,"4.1
8",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7116,Rajdhani (AC Semi Sleeper 2+2),12:00,15:00,31 Seats available,03h 00m,INR 343,"3.0
8",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7330,Super Luxury (Non AC Seater 2+2 Push Back),12:15,15:15,31 Seats available,03h 00m,INR 283,"3.5
18",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7041,e-SUP LUXURY (2+2),12:20,15:20,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7043,e-SUP LUXURY (2+2),12:40,15:40,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7322,Super Luxury (Non AC Seater 2+2 Push Back),13:20,16:20,30 Seats available,03h 00m,INR 283,"4.3
11",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7045,e-SUP LUXURY (2+2),13:40,16:40,37 Seats available,03h 00m,INR 283,"4.8
33",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7118,Rajdhani (AC Semi Sleeper 2+2),14:00,17:00,31 Seats available,03h 00m,INR 343,"3.8
14",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7047,e-SUP LUXURY (2+2),14:00,17:00,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7471,Super Luxury (Non AC Seater 2+2 Push Back),14:00,16:55,2 Seats available,02h 55m,INR 283,"3.8
7",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7152,Rajdhani (AC Semi Sleeper 2+2),14:15,17:20,29 Seats available,03h 05m,INR 343,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7461,Super Luxury (Non AC Seater 2+2 Push Back),14:50,17:50,6 Seats available,03h 00m,INR 283,"2.3
11",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7049,e-SUP LUXURY (2+2),15:00,18:00,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7304,Super Luxury (Non AC Seater 2+2 Push Back),15:15,18:15,31 Seats available,03h 00m,INR 283,"4.2
9",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7120,Rajdhani (AC Semi Sleeper 2+2),15:30,18:30,31 Seats available,03h 00m,INR 343,"4.1
14",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 9506,Rajdhani (AC Semi Sleeper 2+2),15:45,18:50,31 Seats available,03h 05m,INR 343,"4.1
33",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7051,e-SUP LUXURY (2+2),15:50,18:50,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 9550,Super Luxury (Non AC Seater 2+2 Push Back),16:00,18:30,29 Seats available,02h 30m,INR 283,"3.5
12",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),16:30,19:50,28 Seats available,03h 20m,INR 283,"3.3
9",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7053,e-SUP LUXURY (2+2),16:30,19:30,31 Seats available,03h 00m,INR 283,"4.2
23",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7881,Super Luxury (Non AC Seater 2+2 Push Back),16:35,19:30,3 Seats available,02h 55m,INR 283,"1.7
4",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7465,RAJDHANI (A.C. Semi Sleeper),17:00,20:05,27 Seats available,03h 05m,INR 343,"3.8
15",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7055,e-SUP LUXURY (2+2),17:10,20:10,31 Seats available,03h 00m,INR 283,"3.9
21",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7395,Super Luxury (Non AC Seater 2+2 Push Back),17:20,20:20,31 Seats available,03h 00m,INR 283,"4.7
12",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,17:30,20:25,31 Seats available,02h 55m,INR 343,"4.7
9",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7057,e-SUP LUXURY (2+2),17:50,20:50,37 Seats available,03h 00m,INR 283,"5.0
5",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7326,Super Luxury (Non AC Seater 2+2 Push Back),17:55,20:20,31 Seats available,02h 25m,INR 283,"3.7
17",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7810,LAHARI A/C SLEEPER CUM SEATER,18:00,20:55,26 Seats available,02h 55m,INR 343,"4.0
36",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7418,Super Luxury (Non AC Seater 2+2 Push Back),18:00,21:05,31 Seats available,03h 05m,INR 283,"2.2
5",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7059,e-SUP LUXURY (2+2),18:30,21:30,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7061,e-SUP LUXURY (2+2),18:50,21:50,31 Seats available,03h 00m,INR 283,"4.0
11",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,19:00,21:40,33 Seats available,02h 40m,INR 343,"4.1
20",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7336,Super Luxury (Non AC Seater 2+2 Push Back),19:15,22:15,31 Seats available,03h 00m,INR 283,"3.4
20",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7063,e-SUP LUXURY (2+2),19:30,22:30,37 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7382,RAJDHANI (A.C. Semi Sleeper),20:00,22:50,27 Seats available,02h 50m,INR 343,"3.9
13",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7065,e-SUP LUXURY (2+2),20:10,23:10,36 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7302,Super Luxury (Non AC Seater 2+2 Push Back),20:40,00:35,31 Seats available,03h 55m,INR 283,"3.5
11",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7067,e-SUP LUXURY (2+2),20:50,23:50,31 Seats available,03h 00m,INR 283,"3.1
14",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7345,Super Luxury (Non AC Seater 2+2 Push Back),21:05,00:10,31 Seats available,03h 05m,INR 283,"4.6
13",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7069,e-SUP LUXURY (2+2),22:20,01:20,36 Seats available,03h 00m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7527,Super Luxury (Non AC Seater 2+2 Push Back),22:30,01:45,29 Seats available,03h 15m,INR 283,3.8,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7071,e-SUP LUXURY (2+2),23:00,02:00,31 Seats available,03h 00m,INR 283,"3.7
14",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7396,Super Luxury (Non AC Seater 2+2 Push Back),23:15,00:30,31 Seats available,01h 15m,INR 283,"3.9
19",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7384,RAJDHANI (A.C. Semi Sleeper),23:15,02:45,23 Seats available,03h 30m,INR 343,"4.7
6",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),18:15,21:40,17 Seats available,03h 25m,INR 500,"3.5
10",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
IRA Travels,A/C Sleeper (2+1),18:30,21:45,18 Seats available,03h 15m,INR 909,4.0,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Bhumi travels,AC Seater (2+2),00:20,04:10,36 Seats available,03h 50m,INR 2000,2.0,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Shree Saipooja Travels,A/C Seater/Sleeper (2+1),06:00,09:15,42 Seats available,03h 15m,INR 3000,"1.0
7",Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),18:00,21:55,14 Seats available,03h 55m,INR 1290,2.7,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
True Bus,A/C Volvo B11R Multi-Axle Sleeper (2+1),18:00,21:00,36 Seats available,03h 00m,3900,2.9,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad
TGSRTC - 7918,Super Luxury (Non AC Seater 2+2 Push Back),03:45,11:15,29 Seats available,07h 30m,INR 504,"4.3
28",Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
TGSRTC - 7930,Super Luxury (Non AC Seater 2+2 Push Back),06:00,13:30,30 Seats available,07h 30m,INR 504,"2.5
15",Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad
